MUNICIPIO,CTY,INDUSTRIA,NAICS,UNIDADES,EMPLEO PROMEDIO,SALRIO Total Municipio Segundo Trimestre 2019,Promedio
Fajardo,53,Productos de Madera                      ,321,0,0,0,0
Fajardo,53,Papel                                    ,322,0,0,0,0
Fajardo,53,Imprenta e Industrias Relacionadas       ,323,2,*,*,*
Fajardo,53,Productos de Petróleo y Carbón           ,324,0,0,0,0
Fajardo,53,Productos Químicos                       ,325,1,*,*,*
Fajardo,53,Productos de Goma y Plásticos            ,326,2,*,*,*
Fajardo,53,Productos Minerales no Metálicos         ,327,0,0,0,0
Fajardo,53,Industrias de Materiales Primarios       ,331,0,0,0,0
Fajardo,53,Productos de Metal                       ,332,1,*,*,*
Fajardo,53,Maquinaria                               ,333,2,*,*,*
Fajardo,53,Computadora y Productos Electrónicos    ,334,1,*,*,*
Fajardo,53,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Fajardo,53,Equipo de Transportación                 ,336,0,0,0,0
Fajardo,53,Muebles y Productos Relacionados         ,337,0,0,0,0
Fajardo,53,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Fajardo,53,Comercio al por Mayor                    ,42,8,28,"193,669","6,917"
Fajardo,53,Comercio al Detal                        ,44-45,102,"1,677","9,608,858","5,731"
Fajardo,53,Transportación y Almacenamiento           ,48-49,12,358,"3,649,826","10,205"
Fajardo,53,Información                              ,51,8,109,"738,384","6,754"
Fajardo,53,Finanzas y Seguros                       ,52,15,178,"1,468,873","8,268"
Fajardo,53,"Bienes Raíces, Renta o Arrendamiento     ",53,25,98,"620,031","6,348"
Fajardo,53,Servicios Profesionales y Técnicos       ,54,35,94,"641,656","6,826"
Fajardo,53,Gerencia de Companías y Empresas         ,55,0,0,0,0
Fajardo,53,Servicios Adm. y Desperdicios Sólidos    ,56,21,213,"1,046,755","4,907"
Fajardo,53,Servicios Educativos                     ,61,16,825,5184649,6282
Fajardo,53,Servicios de Salud y Asistencia Social   ,62,85,978,"6,248,714","6,391"
Fajardo,53,"Arte, Entretenimiento y Recreación       ",71,13,212,"1,501,343","7,082"
Fajardo,53,Alojamiento y Servicios de Alimentos     ,72,68,"1,240","4,874,896","3,932"
Fajardo,53,Otros Servicios Excepto Adm. Pública     ,81,48,213,"1,183,343","5,556"
Fajardo,53,Administración Pública                   ,92,20,1528,11073650,7246
Fajardo,53,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Florida,54,Total Municipio Segundo Trimestre 2021 ,,58,"1,054","5,056,391","4,796"
Florida,54,"Agricultura, Bosque, Pesca y Caza        ",11,3,5,"12,398","2,480"
Florida,54,Mineria                                  ,21,0,0,0,0
Florida,54,"Electricidad, Agua y Gas                 ",22,0,0,0,0
Florida,54,Construcción                             ,23,5,*,*,*
Florida,54,Manufactura                              ,31-33,6,56,"225,957","4,011"
Florida,54,Alimentos                                ,311,2,*,*,*
Florida,54,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Florida,54,Textiles                                 ,313,0,0,0,0
Florida,54,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Florida,54,Ropa                                     ,315,0,0,0,0
Florida,54,Cuero y Productos Relacionados           ,316,0,0,0,0
Florida,54,Productos de Madera                      ,321,1,*,*,*
Florida,54,Papel                                    ,322,0,0,0,0
Florida,54,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Florida,54,Productos de Petróleo y Carbón           ,324,0,0,0,0
Florida,54,Productos Químicos                       ,325,0,0,0,0
Florida,54,Productos de Goma y Plásticos            ,326,1,*,*,*
Florida,54,Productos Minerales no Metálicos         ,327,0,0,0,0
Florida,54,Industrias de Materiales Primarios       ,331,0,0,0,0
Florida,54,Productos de Metal                       ,332,1,*,*,*
Florida,54,Maquinaria                               ,333,0,0,0,0
Florida,54,Computadora y Productos Electrónicos    ,334,0,0,0,0
Florida,54,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Florida,54,Equipo de Transportación                 ,336,0,0,0,0
Florida,54,Muebles y Productos Relacionados         ,337,0,0,0,0
Florida,54,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Florida,54,Comercio al por Mayor                    ,42,2,*,*,*
Florida,54,Comercio al Detal                        ,44-45,13,65,"221,201","3,386"
Florida,54,Transportación y Almacenamiento           ,48-49,3,23,"210,043","9,267"
Florida,54,Información                              ,51,0,0,0,0
Florida,54,Finanzas y Seguros                       ,52,2,*,*,*
Florida,54,"Bienes Raíces, Renta o Arrendamiento     ",53,1,*,*,*
Florida,54,Servicios Profesionales y Técnicos       ,54,2,*,*,*
Florida,54,Gerencia de Companías y Empresas         ,55,0,0,0,0
Florida,54,Servicios Adm. y Desperdicios Sólidos    ,56,0,0,0,0
Florida,54,Servicios Educativos                     ,61,2,227,1457722,6412
Florida,54,Servicios de Salud y Asistencia Social   ,62,7,82,"441,549","5,363"
Florida,54,"Arte, Entretenimiento y Recreación       ",71,1,*,*,*
Florida,54,Alojamiento y Servicios de Alimentos     ,72,3,14,"27,576","1,970"
Florida,54,Otros Servicios Excepto Adm. Pública     ,81,0,0,0,0
Florida,54,Administración Pública                   ,92,8,329,1363295,4144
Florida,54,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Guánica,55,Total Municipio Segundo Trimestre 2021 ,,106,"2,483","10,795,671","4,348"
Guánica,55,"Agricultura, Bosque, Pesca y Caza        ",11,10,160,"403,218","2,520"
Guánica,55,Mineria                                  ,21,0,0,0,0
Guánica,55,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Guánica,55,Construcción                             ,23,4,*,*,*
Guánica,55,Manufactura                              ,31-33,6,*,*,*
Guánica,55,Alimentos                                ,311,4,21,"40,406","1,924"
Guánica,55,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Guánica,55,Textiles                                 ,313,0,0,0,0
Guánica,55,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Guánica,55,Ropa                                     ,315,1,*,*,*
Guánica,55,Cuero y Productos Relacionados           ,316,0,0,0,0
Guánica,55,Productos de Madera                      ,321,0,0,0,0
Guánica,55,Papel                                    ,322,0,0,0,0
Guánica,55,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Guánica,55,Productos de Petróleo y Carbón           ,324,0,0,0,0
Guánica,55,Productos Químicos                       ,325,0,0,0,0
Guánica,55,Productos de Goma y Plásticos            ,326,0,0,0,0
Guánica,55,Productos Minerales no Metálicos         ,327,0,0,0,0
Guánica,55,Industrias de Materiales Primarios       ,331,0,0,0,0
Guánica,55,Productos de Metal                       ,332,0,0,0,0
Guánica,55,Maquinaria                               ,333,0,0,0,0
Guánica,55,Computadora y Productos Electrónicos    ,334,0,0,0,0
Guánica,55,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Guánica,55,Equipo de Transportación                 ,336,0,0,0,0
Guánica,55,Muebles y Productos Relacionados         ,337,0,0,0,0
Guánica,55,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Guánica,55,Comercio al por Mayor                    ,42,4,29,"112,500","3,879"
Guánica,55,Comercio al Detal                        ,44-45,20,197,"670,154","3,408"
Guánica,55,Transportación y Almacenamiento           ,48-49,5,16,"236,212","15,077"
Guánica,55,Información                              ,51,0,0,0,0
Guánica,55,Finanzas y Seguros                       ,52,1,*,*,*
Guánica,55,"Bienes Raíces, Renta o Arrendamiento     ",53,2,*,*,*
Guánica,55,Servicios Profesionales y Técnicos       ,54,6,31,"215,439","7,025"
Guánica,55,Gerencia de Companías y Empresas         ,55,0,0,0,0
Guánica,55,Servicios Adm. y Desperdicios Sólidos    ,56,2,*,*,*
Guánica,55,Servicios Educativos                     ,61,1,246,1626081,6610
Guánica,55,Servicios de Salud y Asistencia Social   ,62,18,145,"916,088","6,332"
Guánica,55,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Guánica,55,Alojamiento y Servicios de Alimentos     ,72,10,306,"1,421,330","4,640"
Guánica,55,Otros Servicios Excepto Adm. Pública     ,81,6,10,"49,545","4,955"
Guánica,55,Administración Pública                   ,92,10,326,1588208,4867
Guánica,55,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Guayama,57,Total Municipio Segundo Trimestre 2021 ,,459,"9,919","63,261,873","6,378"
Guayama,57,"Agricultura, Bosque, Pesca y Caza        ",11,5,11,"39,145","3,559"
Guayama,57,Mineria                                  ,21,0,0,0,0
Guayama,57,"Electricidad, Agua y Gas                 ",22,5,364,"4,093,586","11,246"
Guayama,57,Construcción                             ,23,23,165,"640,644","3,891"
Guayama,57,Manufactura                              ,31-33,14,"1,059","14,713,832","13,890"
Guayama,57,Alimentos                                ,311,4,71,"303,338","4,252"
Guayama,57,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Guayama,57,Textiles                                 ,313,0,0,0,0
Guayama,57,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Guayama,57,Ropa                                     ,315,0,0,0,0
Guayama,57,Cuero y Productos Relacionados           ,316,0,0,0,0
Guayama,57,Productos de Madera                      ,321,0,0,0,0
Guayama,57,Papel                                    ,322,0,0,0,0
Guayama,57,Imprenta e Industrias Relacionadas       ,323,2,*,*,*
Guayama,57,Productos de Petróleo y Carbón           ,324,0,0,0,0
Guayama,57,Productos Químicos                       ,325,3,782,"13,068,501","16,712"
Guayama,57,Productos de Goma y Plásticos            ,326,1,*,*,*
Guayama,57,Productos Minerales no Metálicos         ,327,0,0,0,0
Guayama,57,Industrias de Materiales Primarios       ,331,0,0,0,0
Guayama,57,Productos de Metal                       ,332,1,*,*,*
Guayama,57,Maquinaria                               ,333,0,0,0,0
Guayama,57,Computadora y Productos Electrónicos    ,334,0,0,0,0
Guayama,57,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Guayama,57,Equipo de Transportación                 ,336,0,0,0,0
Guayama,57,Muebles y Productos Relacionados         ,337,1,*,*,*
Guayama,57,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Guayama,57,Comercio al por Mayor                    ,42,8,20,"174,683","8,734"
Guayama,57,Comercio al Detal                        ,44-45,115,"1,470","6,971,237","4,741"
Guayama,57,Transportación y Almacenamiento           ,48-49,3,32,"580,119","17,942"
Guayama,57,Información                              ,51,6,44,"393,691","8,880"
Guayama,57,Finanzas y Seguros                       ,52,15,135,"1,081,748","7,993"
Guayama,57,"Bienes Raíces, Renta o Arrendamiento     ",53,10,38,"198,298","5,218"
Guayama,57,Servicios Profesionales y Técnicos       ,54,25,68,"445,527","6,552"
Guayama,57,Gerencia de Companías y Empresas         ,55,0,0,0,0
Guayama,57,Servicios Adm. y Desperdicios Sólidos    ,56,18,"1,849","6,131,866","3,316"
Guayama,57,Servicios Educativos                     ,61,12,1006,6191228,6152
Guayama,57,Servicios de Salud y Asistencia Social   ,62,92,504,"3,048,868","6,045"
Guayama,57,"Arte, Entretenimiento y Recreación       ",71,5,14,"51,728","3,785"
Guayama,57,Alojamiento y Servicios de Alimentos     ,72,52,690,"2,460,172","3,564"
Guayama,57,Otros Servicios Excepto Adm. Pública     ,81,22,80,"289,225","3,600"
Guayama,57,Administración Pública                   ,92,29,2367,15756276,6656
Guayama,57,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Guayanilla,59,Total Municipio Segundo Trimestre 2021 ,,127,"2,329","12,546,676","5,386"
Guayanilla,59,"Agricultura, Bosque, Pesca y Caza        ",11,15,*,*,*
Guayanilla,59,Mineria                                  ,21,0,0,0,0
Guayanilla,59,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Guayanilla,59,Construcción                             ,23,10,95,"426,468","4,489"
Guayanilla,59,Manufactura                              ,31-33,8,390,"2,504,850","6,428"
Guayanilla,59,Alimentos                                ,311,3,32,"54,317","1,697"
Guayanilla,59,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Guayanilla,59,Textiles                                 ,313,0,0,0,0
Guayanilla,59,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Guayanilla,59,Ropa                                     ,315,0,0,0,0
Guayanilla,59,Cuero y Productos Relacionados           ,316,0,0,0,0
Guayanilla,59,Productos de Madera                      ,321,1,*,*,*
Guayanilla,59,Papel                                    ,322,0,0,0,0
Guayanilla,59,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Guayanilla,59,Productos de Petróleo y Carbón           ,324,1,*,*,*
Guayanilla,59,Productos Químicos                       ,325,2,*,*,*
Guayanilla,59,Productos de Goma y Plásticos            ,326,0,0,0,0
Guayanilla,59,Productos Minerales no Metálicos         ,327,1,*,*,*
Guayanilla,59,Industrias de Materiales Primarios       ,331,0,0,0,0
Guayanilla,59,Productos de Metal                       ,332,0,0,0,0
Guayanilla,59,Maquinaria                               ,333,0,0,0,0
Guayanilla,59,Computadora y Productos Electrónicos    ,334,0,0,0,0
Guayanilla,59,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Guayanilla,59,Equipo de Transportación                 ,336,0,0,0,0
Guayanilla,59,Muebles y Productos Relacionados         ,337,0,0,0,0
Guayanilla,59,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Guayanilla,59,Comercio al por Mayor                    ,42,0,0,0,0
Guayanilla,59,Comercio al Detal                        ,44-45,20,107,"410,705","3,826"
Guayanilla,59,Transportación y Almacenamiento           ,48-49,4,78,"744,873","9,591"
Guayanilla,59,Información                              ,51,1,*,*,*
Guayanilla,59,Finanzas y Seguros                       ,52,3,42,"226,654","5,354"
Guayanilla,59,"Bienes Raíces, Renta o Arrendamiento     ",53,3,8,"25,779","3,222"
Guayanilla,59,Servicios Profesionales y Técnicos       ,54,3,*,*,*
Guayanilla,59,Gerencia de Companías y Empresas         ,55,0,0,0,0
Guayanilla,59,Servicios Adm. y Desperdicios Sólidos    ,56,3,*,*,*
Guayanilla,59,Servicios Educativos                     ,61,1,290,1998222,6883
Guayanilla,59,Servicios de Salud y Asistencia Social   ,62,18,76,"400,508","5,247"
Guayanilla,59,"Arte, Entretenimiento y Recreación       ",71,1,*,*,*
Guayanilla,59,Alojamiento y Servicios de Alimentos     ,72,19,304,"982,739","3,233"
Guayanilla,59,Otros Servicios Excepto Adm. Pública     ,81,5,9,"23,250","2,683"
Guayanilla,59,Administración Pública                   ,92,11,444,1840804,4146
Guayanilla,59,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Guaynabo,61,Total Municipio Segundo Trimestre 2021 ,,"2,538","51,948","479,482,718","9,230"
Guaynabo,61,"Agricultura, Bosque, Pesca y Caza        ",11,6,56,"413,630","7,343"
Guaynabo,61,Mineria                                  ,21,4,*,*,*
Guaynabo,61,"Electricidad, Agua y Gas                 ",22,3,200,"2,060,719","10,304"
Guaynabo,61,Construcción                             ,23,134,"2,543","17,918,288","7,045"
Guaynabo,61,Manufactura                              ,31-33,67,"2,296","23,893,892","10,407"
Guaynabo,61,Alimentos                                ,311,26,805,"6,523,672","8,104"
Guaynabo,61,Productos de Tabaco y Bebidas            ,312,3,*,*,*
Guaynabo,61,Textiles                                 ,313,0,0,0,0
Guaynabo,61,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Guaynabo,61,Ropa                                     ,315,0,0,0,0
Guaynabo,61,Cuero y Productos Relacionados           ,316,0,0,0,0
Guaynabo,61,Productos de Madera                      ,321,0,0,0,0
Guaynabo,61,Papel                                    ,322,3,387,"4,399,385","11,358"
Guaynabo,61,Imprenta e Industrias Relacionadas       ,323,5,49,"257,104","5,283"
Guaynabo,61,Productos de Petróleo y Carbón           ,324,1,*,*,*
Guaynabo,61,Productos Químicos                       ,325,6,*,*,*
Guaynabo,61,Productos de Goma y Plásticos            ,326,1,*,*,*
Guaynabo,61,Productos Minerales no Metálicos         ,327,3,89,"624,658","7,045"
Guaynabo,61,Industrias de Materiales Primarios       ,331,1,*,*,*
Guaynabo,61,Productos de Metal                       ,332,0,0,0,0
Guaynabo,61,Maquinaria                               ,333,4,23,"176,869","7,690"
Guaynabo,61,Computadora y Productos Electrónicos    ,334,2,*,*,*
Guaynabo,61,Equipo y Aparatos Eléctricos             ,335,2,*,*,*
Guaynabo,61,Equipo de Transportación                 ,336,0,0,0,0
Guaynabo,61,Muebles y Productos Relacionados         ,337,7,107,"699,353","6,516"
Guaynabo,61,Industrias Manufactureras Misceláneas    ,339,3,80,"939,446","11,694"
Guaynabo,61,Comercio al por Mayor                    ,42,203,"5,173","73,785,242","14,263"
Guaynabo,61,Comercio al Detal                        ,44-45,295,"4,254","25,419,979","5,976"
Guaynabo,61,Transportación y Almacenamiento           ,48-49,64,"1,288","14,123,360","10,968"
