MUNICIPIO,CTY,INDUSTRIA,NAICS,UNIDADES, EMPLEO PROMEDIO , SALRIO Total Municipio Primer Trimestre 2021 , Promedio 
Comerío,45,"Agricultura, Bosque, Pesca y Caza        ",11,21, 49 ," 126,312 "," 2,560 "
Comerío,45,Mineria                                  ,21,0, -   , -   , -   
Comerío,45,"Electricidad, Agua y Gas                 ",22,1, * , * , * 
Comerío,45,Construcción                             ,23,4, * , * , * 
Comerío,45,Manufactura                              ,31-33,7, 36 ," 108,184 "," 3,033 "
Comerío,45,Alimentos                                ,311,2, * , * , * 
Comerío,45,Productos de Tabaco y Bebidas            ,312,3, * , * , * 
Comerío,45,Textiles                                 ,313,0, -   , -   , -   
Comerío,45,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Comerío,45,Ropa                                     ,315,1, * , * , * 
Comerío,45,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Comerío,45,Productos de Madera                      ,321,0, -   , -   , -   
Comerío,45,Papel                                    ,322,0, -   , -   , -   
Comerío,45,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Comerío,45,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Comerío,45,Productos Químicos                       ,325,0, -   , -   , -   
Comerío,45,Productos de Goma y Plásticos            ,326,0, -   , -   , -   
Comerío,45,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Comerío,45,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Comerío,45,Productos de Metal                       ,332,0, -   , -   , -   
Comerío,45,Maquinaria                               ,333,0, -   , -   , -   
Comerío,45,Computadora y Productos Electrónicos    ,334,0, -   , -   , -   
Comerío,45,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Comerío,45,Equipo de Transportación                 ,336,0, -   , -   , -   
Comerío,45,Muebles y Productos Relacionados         ,337,1, * , * , * 
Comerío,45,Industrias Manufactureras Misceláneas    ,339,0, -   , -   , -   
Comerío,45,Comercio al por Mayor                    ,42,5, 34 ," 101,008 "," 2,971 "
Comerío,45,Comercio al Detal                        ,44-45,30, 361 ," 1,633,617 "," 4,521 "
Comerío,45,Transportación y Almacenamiento           ,48-49,8, 66 ," 477,825 "," 7,203 "
Comerío,45,Información                              ,51,0, -   , -   , -   
Comerío,45,Finanzas y Seguros                       ,52,3, 40 ," 230,412 "," 5,760 "
Comerío,45,"Bienes Raíces, Renta o Arrendamiento     ",53,1, * , * , * 
Comerío,45,Servicios Profesionales y Técnicos       ,54,2, * , * , * 
Comerío,45,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Comerío,45,Servicios Adm. y Desperdicios Sólidos    ,56,3, 23 ," 63,617 "," 2,807 "
Comerío,45,Servicios Educativos                     ,61,2, 393 ," 2,486,360 "," 6,332 "
Comerío,45,Servicios de Salud y Asistencia Social   ,62,18, 169 ," 1,129,442 "," 6,670 "
Comerío,45,"Arte, Entretenimiento y Recreación       ",71,1, * , * , * 
Comerío,45,Alojamiento y Servicios de Alimentos     ,72,10, 34 ," 119,102 "," 3,538 "
Comerío,45,Otros Servicios Excepto Adm. Pública     ,81,3, 9 ," 31,388 "," 3,488 "
Comerío,45,Administración Pública                   ,92,11, 344 ," 1,685,470 "," 4,895 "
Comerío,45,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Corozal,47,Total Municipio Primer Trimestre 2021 ,,308," 3,447 "," 17,364,558 "," 5,037 "
Corozal,47,"Agricultura, Bosque, Pesca y Caza        ",11,27, 96 ," 269,264 "," 2,795 "
Corozal,47,Mineria                                  ,21,0, -   , -   , -   
Corozal,47,"Electricidad, Agua y Gas                 ",22,3, 63 ," 645,874 "," 10,252 "
Corozal,47,Construcción                             ,23,20, 70 ," 464,023 "," 6,629 "
Corozal,47,Manufactura                              ,31-33,18, * , * , * 
Corozal,47,Alimentos                                ,311,4, 14 ," 57,508 "," 4,012 "
Corozal,47,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Corozal,47,Textiles                                 ,313,0, -   , -   , -   
Corozal,47,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Corozal,47,Ropa                                     ,315,3, * , * , * 
Corozal,47,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Corozal,47,Productos de Madera                      ,321,0, -   , -   , -   
Corozal,47,Papel                                    ,322,1, * , * , * 
Corozal,47,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Corozal,47,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Corozal,47,Productos Químicos                       ,325,0, -   , -   , -   
Corozal,47,Productos de Goma y Plásticos            ,326,1, * , * , * 
Corozal,47,Productos Minerales no Metálicos         ,327,3, * , * , * 
Corozal,47,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Corozal,47,Productos de Metal                       ,332,2, * , * , * 
Corozal,47,Maquinaria                               ,333,0, -   , -   , -   
Corozal,47,Computadora y Productos Electrónicos    ,334,0, -   , -   , -   
Corozal,47,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Corozal,47,Equipo de Transportación                 ,336,1, * , * , * 
Corozal,47,Muebles y Productos Relacionados         ,337,3, 7 ," 39,020 "," 5,853 "
Corozal,47,Industrias Manufactureras Misceláneas    ,339,0, -   , -   , -   
Corozal,47,Comercio al por Mayor                    ,42,10, 47 ," 210,751 "," 4,452 "
Corozal,47,Comercio al Detal                        ,44-45,76, 561 ," 2,423,603 "," 4,318 "
Corozal,47,Transportación y Almacenamiento           ,48-49,9, 84 ," 562,872 "," 6,701 "
Corozal,47,Información                              ,51,2, * , * , * 
Corozal,47,Finanzas y Seguros                       ,52,4, 65 ," 404,351 "," 6,221 "
Corozal,47,"Bienes Raíces, Renta o Arrendamiento     ",53,6, 16 ," 101,375 "," 6,207 "
Corozal,47,Servicios Profesionales y Técnicos       ,54,16, 36 ," 187,279 "," 5,202 "
Corozal,47,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Corozal,47,Servicios Adm. y Desperdicios Sólidos    ,56,7, 69 ," 263,433 "," 3,818 "
Corozal,47,Servicios Educativos                     ,61,2, 501 ," 3,407,077 "," 6,805 "
Corozal,47,Servicios de Salud y Asistencia Social   ,62,54, 416 ," 2,260,851 "," 5,435 "
Corozal,47,"Arte, Entretenimiento y Recreación       ",71,1, * , * , * 
Corozal,47,Alojamiento y Servicios de Alimentos     ,72,32, 222 ," 623,674 "," 2,814 "
Corozal,47,Otros Servicios Excepto Adm. Pública     ,81,11, 39 ," 169,461 "," 4,383 "
Corozal,47,Administración Pública                   ,92,10, 351 ," 2,043,566 "," 5,822 "
Corozal,47,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Culebra,49,Total Municipio Primer Trimestre 2021 ,,50, 347 ," 1,727,188 "," 4,982 "
Culebra,49,"Agricultura, Bosque, Pesca y Caza        ",11,1, * , * , * 
Culebra,49,Mineria                                  ,21,0, -   , -   , -   
Culebra,49,"Electricidad, Agua y Gas                 ",22,2, * , * , * 
Culebra,49,Construcción                             ,23,0, -   , -   , -   
Culebra,49,Manufactura                              ,31-33,0, -   , -   , -   
Culebra,49,Alimentos                                ,311,0, -   , -   , -   
Culebra,49,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Culebra,49,Textiles                                 ,313,0, -   , -   , -   
Culebra,49,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Culebra,49,Ropa                                     ,315,0, -   , -   , -   
Culebra,49,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Culebra,49,Productos de Madera                      ,321,0, -   , -   , -   
Culebra,49,Papel                                    ,322,0, -   , -   , -   
Culebra,49,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Culebra,49,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Culebra,49,Productos Químicos                       ,325,0, -   , -   , -   
Culebra,49,Productos de Goma y Plásticos            ,326,0, -   , -   , -   
Culebra,49,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Culebra,49,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Culebra,49,Productos de Metal                       ,332,0, -   , -   , -   
Culebra,49,Maquinaria                               ,333,0, -   , -   , -   
Culebra,49,Computadora y Productos Electrónicos    ,334,0, -   , -   , -   
Culebra,49,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Culebra,49,Equipo de Transportación                 ,336,0, -   , -   , -   
Culebra,49,Muebles y Productos Relacionados         ,337,0, -   , -   , -   
Culebra,49,Industrias Manufactureras Misceláneas    ,339,0, -   , -   , -   
Culebra,49,Comercio al por Mayor                    ,42,0, -   , -   , -   
Culebra,49,Comercio al Detal                        ,44-45,8, 22 ," 116,140 "," 5,200 "
Culebra,49,Transportación y Almacenamiento           ,48-49,4, 9 ," 108,452 "," 12,050 "
Culebra,49,Información                              ,51,1, * , * , * 
Culebra,49,Finanzas y Seguros                       ,52,1, * , * , * 
Culebra,49,"Bienes Raíces, Renta o Arrendamiento     ",53,8, 39 ," 182,940 "," 4,731 "
Culebra,49,Servicios Profesionales y Técnicos       ,54,3, 3 ," 20,966 "," 6,989 "
Culebra,49,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Culebra,49,Servicios Adm. y Desperdicios Sólidos    ,56,0, -   , -   , -   
Culebra,49,Servicios Educativos                     ,61,2, 27 ," 161,712 "," 5,989 "
Culebra,49,Servicios de Salud y Asistencia Social   ,62,1, * , * , * 
Culebra,49,"Arte, Entretenimiento y Recreación       ",71,0, -   , -   , -   
Culebra,49,Alojamiento y Servicios de Alimentos     ,72,8, 38 ," 110,062 "," 2,922 "
Culebra,49,Otros Servicios Excepto Adm. Pública     ,81,1, * , * , * 
Culebra,49,Administración Pública                   ,92,10, 187 ," 901,235 "," 4,811 "
Culebra,49,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Dorado,51,Total Municipio Primer Trimestre 2021 ,,613," 9,344 "," 67,695,456 "," 7,245 "
Dorado,51,"Agricultura, Bosque, Pesca y Caza        ",11,6, 90 ," 386,663 "," 4,280 "
Dorado,51,Mineria                                  ,21,0, -   , -   , -   
Dorado,51,"Electricidad, Agua y Gas                 ",22,3, 18 ," 131,158 "," 7,287 "
Dorado,51,Construcción                             ,23,27, 613 ," 3,791,354 "," 6,185 "
Dorado,51,Manufactura                              ,31-33,18," 1,358 "," 16,945,470 "," 12,475 "
Dorado,51,Alimentos                                ,311,4, 61 ," 243,738 "," 3,996 "
Dorado,51,Productos de Tabaco y Bebidas            ,312,1, * , * , * 
Dorado,51,Textiles                                 ,313,0, -   , -   , -   
Dorado,51,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Dorado,51,Ropa                                     ,315,0, -   , -   , -   
Dorado,51,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Dorado,51,Productos de Madera                      ,321,1, * , * , * 
Dorado,51,Papel                                    ,322,0, -   , -   , -   
Dorado,51,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Dorado,51,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Dorado,51,Productos Químicos                       ,325,2, * , * , * 
Dorado,51,Productos de Goma y Plásticos            ,326,2, * , * , * 
Dorado,51,Productos Minerales no Metálicos         ,327,3, 124 ," 1,397,911 "," 11,304 "
Dorado,51,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Dorado,51,Productos de Metal                       ,332,0, -   , -   , -   
Dorado,51,Maquinaria                               ,333,2, * , * , * 
Dorado,51,Computadora y Productos Electrónicos    ,334,1, * , * , * 
Dorado,51,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Dorado,51,Equipo de Transportación                 ,336,0, -   , -   , -   
Dorado,51,Muebles y Productos Relacionados         ,337,1, * , * , * 
Dorado,51,Industrias Manufactureras Misceláneas    ,339,1, * , * , * 
Dorado,51,Comercio al por Mayor                    ,42,23, 683 ," 3,717,456 "," 5,445 "
Dorado,51,Comercio al Detal                        ,44-45,82," 1,055 "," 5,830,603 "," 5,527 "
Dorado,51,Transportación y Almacenamiento           ,48-49,10, 72 ," 702,595 "," 9,758 "
Dorado,51,Información                              ,51,6, 28 ," 103,297 "," 3,734 "
Dorado,51,Finanzas y Seguros                       ,52,27, 108 ," 1,915,470 "," 17,681 "
Dorado,51,"Bienes Raíces, Renta o Arrendamiento     ",53,25, 80 ," 538,005 "," 6,697 "
Dorado,51,Servicios Profesionales y Técnicos       ,54,132, 529 ," 7,075,688 "," 13,367 "
Dorado,51,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Dorado,51,Servicios Adm. y Desperdicios Sólidos    ,56,28," 1,025 "," 7,603,972 "," 7,419 "
Dorado,51,Servicios Educativos                     ,61,8, 617 ," 4,389,865 "," 7,119 "
Dorado,51,Servicios de Salud y Asistencia Social   ,62,77, 378 ," 2,585,866 "," 6,835 "
Dorado,51,"Arte, Entretenimiento y Recreación       ",71,8, 19 ," 143,372 "," 7,416 "
Dorado,51,Alojamiento y Servicios de Alimentos     ,72,70," 1,730 "," 7,286,244 "," 4,212 "
Dorado,51,Otros Servicios Excepto Adm. Pública     ,81,51, 183 ," 819,146 "," 4,484 "
Dorado,51,Administración Pública                   ,92,12, 757 ," 3,729,232 "," 4,926 "
Dorado,51,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Fajardo,53,Total Municipio Primer Trimestre 2021 ,,511," 8,700 "," 59,446,693 "," 6,833 "
Fajardo,53,"Agricultura, Bosque, Pesca y Caza        ",11,7, 14 ," 27,551 "," 2,016 "
Fajardo,53,Mineria                                  ,21,1, * , * , * 
Fajardo,53,"Electricidad, Agua y Gas                 ",22,2, * , * , * 
Fajardo,53,Construcción                             ,23,10, 44 ," 121,140 "," 2,774 "
Fajardo,53,Manufactura                              ,31-33,16," 1,067 "," 12,098,485 "," 11,339 "
Fajardo,53,Alimentos                                ,311,7, 52 ," 140,156 "," 2,678 "
Fajardo,53,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Fajardo,53,Textiles                                 ,313,0, -   , -   , -   
Fajardo,53,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Fajardo,53,Ropa                                     ,315,0, -   , -   , -   
Fajardo,53,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Fajardo,53,Productos de Madera                      ,321,0, -   , -   , -   
Fajardo,53,Papel                                    ,322,0, -   , -   , -   
Fajardo,53,Imprenta e Industrias Relacionadas       ,323,1, * , * , * 
Fajardo,53,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Fajardo,53,Productos Químicos                       ,325,1, * , * , * 
Fajardo,53,Productos de Goma y Plásticos            ,326,2, * , * , * 
Fajardo,53,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Fajardo,53,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Fajardo,53,Productos de Metal                       ,332,1, * , * , * 
Fajardo,53,Maquinaria                               ,333,2, * , * , * 
Fajardo,53,Computadora y Productos Electrónicos    ,334,1, * , * , * 
Fajardo,53,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Fajardo,53,Equipo de Transportación                 ,336,0, -   , -   , -   
Fajardo,53,Muebles y Productos Relacionados         ,337,0, -   , -   , -   
Fajardo,53,Industrias Manufactureras Misceláneas    ,339,1, * , * , * 
Fajardo,53,Comercio al por Mayor                    ,42,8, 21 ," 144,167 "," 6,865 "
Fajardo,53,Comercio al Detal                        ,44-45,102," 1,640 "," 9,184,241 "," 5,601 "
Fajardo,53,Transportación y Almacenamiento           ,48-49,12, 327 ," 3,321,075 "," 10,167 "
Fajardo,53,Información                              ,51,8, 108 ," 942,056 "," 8,723 "
Fajardo,53,Finanzas y Seguros                       ,52,14, 185 ," 1,541,027 "," 8,315 "
Fajardo,53,"Bienes Raíces, Renta o Arrendamiento     ",53,26, 100 ," 592,619 "," 5,926 "
Fajardo,53,Servicios Profesionales y Técnicos       ,54,34, 91 ," 651,499 "," 7,133 "
Fajardo,53,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Fajardo,53,Servicios Adm. y Desperdicios Sólidos    ,56,21, 197 ," 898,638 "," 4,562 "
Fajardo,53,Servicios Educativos                     ,61,16, 810 ," 5,002,784 "," 6,179 "
Fajardo,53,Servicios de Salud y Asistencia Social   ,62,88, 961 ," 5,651,292 "," 5,881 "
Fajardo,53,"Arte, Entretenimiento y Recreación       ",71,11, 189 ," 1,438,831 "," 7,626 "
Fajardo,53,Alojamiento y Servicios de Alimentos     ,72,66," 1,004 "," 3,554,901 "," 3,540 "
Fajardo,53,Otros Servicios Excepto Adm. Pública     ,81,49, 205 ," 1,050,639 "," 5,133 "
Fajardo,53,Administración Pública                   ,92,20," 1,542 "," 11,210,619 "," 7,270 "
